"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Original Screenplay",NA,"Taylor Sheridan","89-2017","tt2582782","Hell or High Water","nm0792263","Taylor Sheridan",NA,NA
"Best Original Screenplay",NA,"Damien Chazelle","89-2017","tt3783958","La La Land","nm3227090","Damien Chazelle",NA,NA
"Best Original Screenplay",NA,"Yorgos Lanthimos, Efthymis Filippou","89-2017","tt3464902","The Lobster","nm0487166","Yorgos Lanthimos",NA,NA
"Best Original Screenplay",NA,"Yorgos Lanthimos, Efthymis Filippou","89-2017","tt3464902","The Lobster","nm3328207","Efthymis Filippou",NA,NA
"Best Adapted Screenplay","Winner","Barry Jenkins (screenplay), Tarell Alvin McCraney (story)","89-2017","tt4975722","Moonlight","nm1503575","Barry Jenkins",NA,NA
"Best Adapted Screenplay","Winner","Barry Jenkins (screenplay), Tarell Alvin McCraney (story)","89-2017","tt4975722","Moonlight","nm4144120","Tarell Alvin McCraney",NA,NA
"Best Adapted Screenplay",NA,"Eric Heisserer","89-2017","tt2543164","Arrival","nm2104063","Eric Heisserer",NA,NA
"Best Adapted Screenplay",NA,"August Wilson","89-2017","tt2671706","Fences","nm0933025","August Wilson",NA,NA
"Best Adapted Screenplay",NA,"Allison Schroeder, Theodore Melfi","89-2017","tt4846340","Hidden Figures","nm2284377","Allison Schroeder",NA,NA
"Best Adapted Screenplay",NA,"Allison Schroeder, Theodore Melfi","89-2017","tt4846340","Hidden Figures","nm0577647","Theodore Melfi",NA,NA
"Best Adapted Screenplay",NA,"Luke Davies","89-2017","tt3741834","Lion","nm1729294","Luke Davies",NA,NA
"Best Achievement in Cinematography","Winner","Linus Sandgren","89-2017","tt3783958","La La Land","nm0761874","Linus Sandgren",NA,NA
"Best Achievement in Cinematography",NA,"Bradford Young","89-2017","tt2543164","Arrival","nm2284226","Bradford Young",NA,NA
"Best Achievement in Cinematography",NA,"Greig Fraser","89-2017","tt3741834","Lion","nm0292132","Greig Fraser",NA,NA
"Best Achievement in Cinematography",NA,"James Laxton","89-2017","tt4975722","Moonlight","nm0493439","James Laxton",NA,NA
"Best Achievement in Cinematography",NA,"Rodrigo Prieto","89-2017","tt0490215","Silence","nm0006509","Rodrigo Prieto",NA,NA
"Best Achievement in Film Editing","Winner","John Gilbert","89-2017","tt2119532","Hacksaw Ridge","nm0003016","John Gilbert",NA,NA
"Best Achievement in Film Editing",NA,"Joe Walker","89-2017","tt2543164","Arrival","nm0907863","Joe Walker",NA,NA
"Best Achievement in Film Editing",NA,"Jake Roberts","89-2017","tt2582782","Hell or High Water","nm1075638","Jake Roberts",NA,NA
"Best Achievement in Film Editing",NA,"Tom Cross","89-2017","tt3783958","La La Land","nm0189285","Tom Cross",NA,NA
"Best Achievement in Film Editing",NA,"Joi McMillon, Nat Sanders","89-2017","tt4975722","Moonlight","nm1536314","Joi McMillon",NA,NA
"Best Achievement in Film Editing",NA,"Joi McMillon, Nat Sanders","89-2017","tt4975722","Moonlight","nm1477623","Nat Sanders",NA,NA
"Best Achievement in Production Design","Winner","David Wasco (production design), Sandy Reynolds-Wasco (set decoration)","89-2017","tt3783958","La La Land","nm0913300","David Wasco",NA,NA
"Best Achievement in Production Design","Winner","David Wasco (production design), Sandy Reynolds-Wasco (set decoration)","89-2017","tt3783958","La La Land","nm0722012","Sandy Reynolds-Wasco",NA,NA
"Best Achievement in Production Design",NA,"Patrice Vermette (production design), Paul Hotte (set decoration)","89-2017","tt2543164","Arrival","nm0894411","Patrice Vermette",NA,NA
"Best Achievement in Production Design",NA,"Patrice Vermette (production design), Paul Hotte (set decoration)","89-2017","tt2543164","Arrival","nm0396257","Paul Hotte",NA,NA
"Best Achievement in Production Design",NA,"Stuart Craig (production design), Anna Pinnock (set decoration)","89-2017","tt3183660","Fantastic Beasts and Where to Find Them","nm0186023","Stuart Craig",NA,NA
"Best Achievement in Production Design",NA,"Stuart Craig (production design), Anna Pinnock (set decoration)","89-2017","tt3183660","Fantastic Beasts and Where to Find Them","nm0003519","Anna Pinnock",NA,NA
"Best Achievement in Production Design",NA,"Jess Gonchor (production design), Nancy Haigh (set decoration)","89-2017","tt0475290","Hail, Caesar!","nm0327211","Jess Gonchor",NA,NA
"Best Achievement in Production Design",NA,"Jess Gonchor (production design), Nancy Haigh (set decoration)","89-2017","tt0475290","Hail, Caesar!","nm0354101","Nancy Haigh",NA,NA
"Best Achievement in Production Design",NA,"Guy Hendrix Dyas (production design), Gene Serdena (set decoration)","89-2017","tt1355644","Passengers","nm0245596","Guy Hendrix Dyas",NA,NA
"Best Achievement in Production Design",NA,"Guy Hendrix Dyas (production design), Gene Serdena (set decoration)","89-2017","tt1355644","Passengers","nm0784922","Gene Serdena",NA,NA
"Best Achievement in Costume Design","Winner","Colleen Atwood","89-2017","tt3183660","Fantastic Beasts and Where to Find Them","nm0041181","Colleen Atwood",NA,NA
"Best Achievement in Costume Design",NA,"Joanna Johnston","89-2017","tt3640424","Allied","nm0426693","Joanna Johnston",NA,NA
"Best Achievement in Costume Design",NA,"Consolata Boyle","89-2017","tt4136084","Florence Foster Jenkins","nm0102219","Consolata Boyle",NA,NA
"Best Achievement in Costume Design",NA,"Madeline Fontaine","89-2017","tt1619029","Jackie","nm0284837","Madeline Fontaine",NA,NA
"Best Achievement in Costume Design",NA,"Mary Zophres","89-2017","tt3783958","La La Land","nm0957861","Mary Zophres",NA,NA
"Best Achievement in Makeup and Hairstyling","Winner","Alessandro Bertolazzi, Giorgio Gregorini, Christopher Allen Nelson","89-2017","tt1386697","Suicide Squad","nm0078183","Alessandro Bertolazzi",NA,NA
"Best Achievement in Makeup and Hairstyling","Winner","Alessandro Bertolazzi, Giorgio Gregorini, Christopher Allen Nelson","89-2017","tt1386697","Suicide Squad","nm0339709","Giorgio Gregorini",NA,NA
"Best Achievement in Makeup and Hairstyling","Winner","Alessandro Bertolazzi, Giorgio Gregorini, Christopher Allen Nelson","89-2017","tt1386697","Suicide Squad","nm0625247","Christopher Allen Nelson",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Eva Von Bahr, Love Larson","89-2017","tt4080728","A Man Called Ove","nm0901913","Eva Von Bahr",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Eva Von Bahr, Love Larson","89-2017","tt4080728","A Man Called Ove","nm1037627","Love Larson",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Joel Harlow, Richard Alonzo","89-2017","tt2660888","Star Trek Beyond","nm0363355","Joel Harlow",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Joel Harlow, Richard Alonzo","89-2017","tt2660888","Star Trek Beyond","nm0022314","Richard Alonzo",NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)","Winner","Justin Hurwitz","89-2017","tt3783958","La La Land",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Mica Levi","89-2017","tt1619029","Jackie",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Dustin O'Halloran, Volker Bertelmann","89-2017","tt3741834","Lion",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Nicholas Britell","89-2017","tt4975722","Moonlight",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Thomas Newman","89-2017","tt1355644","Passengers",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)","Winner","Justin Hurwitz (music), Benj Pasek (lyrics), Justin Paul (lyrics)","89-2017","tt3783958","La La Land",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"J. Ralph, Sting","89-2017","tt5278466","Jim: The James Foley Story",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"Justin Hurwitz (music), Benj Pasek (lyrics), Justin Paul (lyrics)","89-2017","tt3783958","La La Land",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"Lin-Manuel Miranda","89-2017","tt3521164","Moana",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"Justin Timberlake, Max Martin, Shellback","89-2017","tt1679335","Trolls",NA,NA,NA,NA
"Best Achievement in Sound Mixing","Winner","Kevin O'Connell, Andy Wright, Robert Mackenzie, Peter Grace","89-2017","tt2119532","Hacksaw Ridge","nm0640114","Kevin O'Connell",NA,NA
"Best Achievement in Sound Mixing","Winner","Kevin O'Connell, Andy Wright, Robert Mackenzie, Peter Grace","89-2017","tt2119532","Hacksaw Ridge","nm1649593","Andy Wright",NA,NA
"Best Achievement in Sound Mixing","Winner","Kevin O'Connell, Andy Wright, Robert Mackenzie, Peter Grace","89-2017","tt2119532","Hacksaw Ridge","nm1464727","Robert Mackenzie",NA,NA
"Best Achievement in Sound Mixing","Winner","Kevin O'Connell, Andy Wright, Robert Mackenzie, Peter Grace","89-2017","tt2119532","Hacksaw Ridge","nm0333384","Peter Grace",NA,NA
"Best Achievement in Sound Mixing",NA,"Gary Summers, Jeffrey J. Haboush, Mac Ruth, Greg P. Russell (rescinded)","89-2017","tt4172430","13 Hours","nm0838707","Gary Summers",NA,NA
"Best Achievement in Sound Mixing",NA,"Gary Summers, Jeffrey J. Haboush, Mac Ruth, Greg P. Russell (rescinded)","89-2017","tt4172430","13 Hours","nm0352300","Jeffrey J. Haboush",NA,NA
"Best Achievement in Sound Mixing",NA,"Gary Summers, Jeffrey J. Haboush, Mac Ruth, Greg P. Russell (rescinded)","89-2017","tt4172430","13 Hours","nm0002314","Mac Ruth",NA,NA
"Best Achievement in Sound Mixing",NA,"Gary Summers, Jeffrey J. Haboush, Mac Ruth, Greg P. Russell (rescinded)","89-2017","tt4172430","13 Hours","nm0751169","Greg P. Russell",NA,NA
"Best Achievement in Sound Mixing",NA,"Bernard Gari̩py Strobl, Claude La Haye","89-2017","tt2543164","Arrival","nm0307483","Bernard Gari̩py Strobl",NA,NA
"Best Achievement in Sound Mixing",NA,"Bernard Gari̩py Strobl, Claude La Haye","89-2017","tt2543164","Arrival","nm0478639","Claude La Haye",NA,NA
"Best Achievement in Sound Mixing",NA,"Andy Nelson, Ai-Ling Lee, Steven Morrow","89-2017","tt3783958","La La Land","nm0625144","Andy Nelson",NA,NA
"Best Achievement in Sound Mixing",NA,"Andy Nelson, Ai-Ling Lee, Steven Morrow","89-2017","tt3783958","La La Land","nm0496763","Ai-Ling Lee",NA,NA
"Best Achievement in Sound Mixing",NA,"Andy Nelson, Ai-Ling Lee, Steven Morrow","89-2017","tt3783958","La La Land","nm0607551","Steven Morrow",NA,NA
"Best Achievement in Sound Mixing",NA,"David Parker, Christopher Scarabosio, Stuart Wilson","89-2017","tt3748528","Rogue One: A Star Wars Story","nm0662188","David Parker",NA,NA
"Best Achievement in Sound Mixing",NA,"David Parker, Christopher Scarabosio, Stuart Wilson","89-2017","tt3748528","Rogue One: A Star Wars Story","nm0769042","Christopher Scarabosio",NA,NA
"Best Achievement in Sound Mixing",NA,"David Parker, Christopher Scarabosio, Stuart Wilson","89-2017","tt3748528","Rogue One: A Star Wars Story","nm0934184","Stuart Wilson",NA,NA
"Best Achievement in Sound Editing","Winner","Sylvain Bellemare","89-2017","tt2543164","Arrival","nm0068858","Sylvain Bellemare",NA,NA
"Best Achievement in Sound Editing",NA,"Wylie Stateman, Renee Tondelli","89-2017","tt1860357","Deepwater Horizon","nm0823758","Wylie Stateman",NA,NA
"Best Achievement in Sound Editing",NA,"Wylie Stateman, Renee Tondelli","89-2017","tt1860357","Deepwater Horizon","nm0867123","Renee Tondelli",NA,NA
"Best Achievement in Sound Editing",NA,"Robert Mackenzie, Andy Wright","89-2017","tt2119532","Hacksaw Ridge","nm1464727","Robert Mackenzie",NA,NA
"Best Achievement in Sound Editing",NA,"Robert Mackenzie, Andy Wright","89-2017","tt2119532","Hacksaw Ridge","nm1649593","Andy Wright",NA,NA
"Best Achievement in Sound Editing",NA,"Ai-Ling Lee, Mildred Iatrou","89-2017","tt3783958","La La Land","nm0496763","Ai-Ling Lee",NA,NA
"Best Achievement in Sound Editing",NA,"Ai-Ling Lee, Mildred Iatrou","89-2017","tt3783958","La La Land","nm0406375","Mildred Iatrou",NA,NA
"Best Achievement in Sound Editing",NA,"Alan Robert Murray, Bub Asman","89-2017","tt3263904","Sully","nm0614812","Alan Robert Murray",NA,NA
"Best Achievement in Sound Editing",NA,"Alan Robert Murray, Bub Asman","89-2017","tt3263904","Sully","nm0039544","Bub Asman",NA,NA
"Best Achievement in Visual Effects","Winner","Robert Legato, Adam Valdez, Andrew R. Jones, Dan Lemmon","89-2017","tt3040964","The Jungle Book","nm0499215","Robert Legato",NA,NA
"Best Achievement in Visual Effects","Winner","Robert Legato, Adam Valdez, Andrew R. Jones, Dan Lemmon","89-2017","tt3040964","The Jungle Book","nm0883628","Adam Valdez",NA,NA
"Best Achievement in Visual Effects","Winner","Robert Legato, Adam Valdez, Andrew R. Jones, Dan Lemmon","89-2017","tt3040964","The Jungle Book","nm1002475","Andrew R. Jones",NA,NA
"Best Achievement in Visual Effects","Winner","Robert Legato, Adam Valdez, Andrew R. Jones, Dan Lemmon","89-2017","tt3040964","The Jungle Book","nm0501424","Dan Lemmon",NA,NA
"Best Achievement in Visual Effects",NA,"Craig Hammack, Jason H. Snell, Jason Billington, Burt Dalton","89-2017","tt1860357","Deepwater Horizon","nm0358342","Craig Hammack",NA,NA
"Best Achievement in Visual Effects",NA,"Craig Hammack, Jason H. Snell, Jason Billington, Burt Dalton","89-2017","tt1860357","Deepwater Horizon","nm0811043","Jason H. Snell",NA,NA
"Best Achievement in Visual Effects",NA,"Craig Hammack, Jason H. Snell, Jason Billington, Burt Dalton","89-2017","tt1860357","Deepwater Horizon","nm1313725","Jason Billington",NA,NA
"Best Achievement in Visual Effects",NA,"Craig Hammack, Jason H. Snell, Jason Billington, Burt Dalton","89-2017","tt1860357","Deepwater Horizon","nm0198245","Burt Dalton",NA,NA
"Best Achievement in Visual Effects",NA,"Stephane Ceretti, Richard Bluff, Vincent Cirelli, Paul Corbould","89-2017","tt1211837","Doctor Strange","nm0148547","Stephane Ceretti",NA,NA
"Best Achievement in Visual Effects",NA,"Stephane Ceretti, Richard Bluff, Vincent Cirelli, Paul Corbould","89-2017","tt1211837","Doctor Strange","nm1363090","Richard Bluff",NA,NA
"Best Achievement in Visual Effects",NA,"Stephane Ceretti, Richard Bluff, Vincent Cirelli, Paul Corbould","89-2017","tt1211837","Doctor Strange","nm1713374","Vincent Cirelli",NA,NA
"Best Achievement in Visual Effects",NA,"Stephane Ceretti, Richard Bluff, Vincent Cirelli, Paul Corbould","89-2017","tt1211837","Doctor Strange","nm0179274","Paul Corbould",NA,NA
"Best Achievement in Visual Effects",NA,"Steve Emerson, Oliver Jones, Brian McLean, Brad Schiff","89-2017","tt4302938","Kubo and the Two Strings","nm0256256","Steve Emerson",NA,NA
"Best Achievement in Visual Effects",NA,"Steve Emerson, Oliver Jones, Brian McLean, Brad Schiff","89-2017","tt4302938","Kubo and the Two Strings","nm2885050","Oliver Jones",NA,NA
"Best Achievement in Visual Effects",NA,"Steve Emerson, Oliver Jones, Brian McLean, Brad Schiff","89-2017","tt4302938","Kubo and the Two Strings","nm3293221","Brian McLean",NA,NA
"Best Achievement in Visual Effects",NA,"Steve Emerson, Oliver Jones, Brian McLean, Brad Schiff","89-2017","tt4302938","Kubo and the Two Strings","nm0771464","Brad Schiff",NA,NA
"Best Achievement in Visual Effects",NA,"John Knoll, Mohen Leo, Hal T. Hickel, Neil Corbould","89-2017","tt3748528","Rogue One: A Star Wars Story","nm0461306","John Knoll",NA,NA
"Best Achievement in Visual Effects",NA,"John Knoll, Mohen Leo, Hal T. Hickel, Neil Corbould","89-2017","tt3748528","Rogue One: A Star Wars Story","nm0502426","Mohen Leo",NA,NA
"Best Achievement in Visual Effects",NA,"John Knoll, Mohen Leo, Hal T. Hickel, Neil Corbould","89-2017","tt3748528","Rogue One: A Star Wars Story","nm0382579","Hal T. Hickel",NA,NA
"Best Achievement in Visual Effects",NA,"John Knoll, Mohen Leo, Hal T. Hickel, Neil Corbould","89-2017","tt3748528","Rogue One: A Star Wars Story","nm0179273","Neil Corbould",NA,NA
"Best Documentary Feature","Winner","Ezra Edelman, Caroline Waterlow","89-2017","tt5275892","O.J.: Made in America","nm1554601","Ezra Edelman",NA,NA
"Best Documentary Feature","Winner","Ezra Edelman, Caroline Waterlow","89-2017","tt5275892","O.J.: Made in America","nm1700023","Caroline Waterlow",NA,NA
"Best Documentary Feature",NA,"Ava DuVernay, Spencer Averick, Howard Barish","89-2017","tt5895028","13th","nm1148550","Ava DuVernay",NA,NA
"Best Documentary Feature",NA,"Ava DuVernay, Spencer Averick, Howard Barish","89-2017","tt5895028","13th","nm2589786","Spencer Averick",NA,NA
"Best Documentary Feature",NA,"Ava DuVernay, Spencer Averick, Howard Barish","89-2017","tt5895028","13th","nm0054711","Howard Barish",NA,NA
"Best Documentary Feature",NA,"Gianfranco Rosi, Donatella Palermo","89-2017","tt3652526","Fire at Sea","nm0742941","Gianfranco Rosi",NA,NA
"Best Documentary Feature",NA,"Gianfranco Rosi, Donatella Palermo","89-2017","tt3652526","Fire at Sea","nm0657550","Donatella Palermo",NA,NA
"Best Documentary Feature",NA,"Raoul Peck, R̩mi Grellety, H̩bert Peck","89-2017","tt5804038","I Am Not Your Negro","nm0669704","Raoul Peck",NA,NA
"Best Documentary Feature",NA,"Raoul Peck, R̩mi Grellety, H̩bert Peck","89-2017","tt5804038","I Am Not Your Negro","nm4009159","R̩mi Grellety",NA,NA
"Best Documentary Feature",NA,"Raoul Peck, R̩mi Grellety, H̩bert Peck","89-2017","tt5804038","I Am Not Your Negro","nm1479564","H̩bert Peck",NA,NA
"Best Documentary Feature",NA,"Roger Ross Williams, Julie Goldman","89-2017","tt3917210","Life, Animated","nm2141317","Roger Ross Williams",NA,NA
"Best Documentary Feature",NA,"Roger Ross Williams, Julie Goldman","89-2017","tt3917210","Life, Animated","nm0325821","Julie Goldman",NA,NA
"Best Documentary Short Subject","Winner","Orlando von Einsiedel, Joanna Natasegara","89-2017","tt6073176","The White Helmets","nm3915542","Orlando von Einsiedel",NA,NA
"Best Documentary Short Subject","Winner","Orlando von Einsiedel, Joanna Natasegara","89-2017","tt6073176","The White Helmets","nm3319085","Joanna Natasegara",NA,NA
"Best Documentary Short Subject",NA,"Daphne Matziaraki","89-2017","tt6279726","4.1 Miles","nm6471764","Daphne Matziaraki",NA,NA
"Best Documentary Short Subject",NA,"Dan Krauss","89-2017","tt5538078","Extremis","nm1830532","Dan Krauss",NA,NA
"Best Documentary Short Subject",NA,"Kahane Cooperman, Raphaela Neihausen","89-2017","tt5639178","Joe's Violin","nm0180084","Kahane Cooperman",NA,NA
"Best Documentary Short Subject",NA,"Kahane Cooperman, Raphaela Neihausen","89-2017","tt5639178","Joe's Violin","nm2548992","Raphaela Neihausen",NA,NA
